episode,score,avg10,best,epsilon
43,65.25000000000009,10.844999999999956,65.25000000000009,0.917594231220151
44,6.3999999999999275,10.964999999999955,65.25000000000009,0.9157608767233256
45,4.149999999999949,10.964999999999955,65.25000000000009,0.9139311852712282
46,4.149999999999949,10.919999999999956,65.25000000000009,0.9121051495450904
47,4.149999999999949,10.814999999999959,65.25000000000009,0.910282762240767
48,4.149999999999949,10.52999999999996,65.25000000000009,0.9084640160687062
49,5.799999999999933,10.64999999999996,65.25000000000009,0.9066489037539209
50,4.149999999999949,10.64999999999996,65.25000000000009,0.9048374180359595
51,4.149999999999949,10.64999999999996,65.25000000000009,0.9030295516688768
52,4.149999999999949,10.64999999999996,65.25000000000009,0.9012252974212048
53,4.149999999999949,4.539999999999945,65.25000000000009,0.899424648075924
54,5.199999999999939,4.419999999999947,65.25000000000009,0.8976275964304349
55,4.599999999999945,4.464999999999946,65.25000000000009,0.8958341352965282
56,5.199999999999939,4.569999999999945,65.25000000000009,0.8940442575003572
57,4.149999999999949,4.569999999999945,65.25000000000009,0.8922579558824083
58,7.599999999999916,4.914999999999941,65.25000000000009,0.8904752232974726
59,5.199999999999939,4.854999999999942,65.25000000000009,0.8886960526146174
60,4.149999999999949,4.854999999999942,65.25000000000009,0.8869204367171575
61,4.599999999999945,4.899999999999942,65.25000000000009,0.8851483685026271
62,4.149999999999949,4.899999999999942,65.25000000000009,0.8833798408827509
63,4.599999999999945,4.944999999999942,65.25000000000009,0.8816148467834161
64,4.149999999999949,4.839999999999942,65.25000000000009,0.8798533791446438
65,66.60000000000021,11.039999999999969,66.60000000000021,0.8780954309205613
66,4.599999999999945,10.97999999999997,66.60000000000021,0.8763409950793732
67,4.599999999999945,11.024999999999968,66.60000000000021,0.874590064603334
68,5.199999999999939,10.784999999999972,66.60000000000021,0.8728426324887193
69,4.599999999999945,10.724999999999971,66.60000000000021,0.8710986917457983
70,4.149999999999949,10.724999999999971,66.60000000000021,0.8693582353988059
71,4.149999999999949,10.679999999999973,66.60000000000021,0.867621256485914
72,4.149999999999949,10.679999999999973,66.60000000000021,0.865887748059205
73,4.149999999999949,10.634999999999973,66.60000000000021,0.8641577031846428
74,4.149999999999949,10.634999999999973,66.60000000000021,0.8624311149420455
75,6.999999999999922,4.674999999999944,66.60000000000021,0.8607079764250578
76,5.199999999999939,4.7349999999999435,66.60000000000021,0.8589882807411234
77,6.3999999999999275,4.914999999999941,66.60000000000021,0.8572720210114575
78,4.149999999999949,4.809999999999943,66.60000000000021,0.8555591903710185
79,4.149999999999949,4.764999999999943,66.60000000000021,0.8538497819684817
80,4.149999999999949,4.764999999999943,66.60000000000021,0.8521437889662113
81,62.7000000000001,10.619999999999958,66.60000000000021,0.850441204540233
82,65.40000000000019,16.744999999999983,66.60000000000021,0.8487420218802068
83,4.149999999999949,16.744999999999983,66.60000000000021,0.8470462341893996
84,4.149999999999949,16.744999999999983,66.60000000000021,0.8453538346846587
85,4.149999999999949,16.459999999999987,66.60000000000021,0.8436648165963837
86,4.599999999999945,16.399999999999984,66.60000000000021,0.8419791731684999
87,4.599999999999945,16.219999999999988,66.60000000000021,0.8402968976584314
88,4.599999999999945,16.264999999999986,66.60000000000021,0.838617983337074
89,4.149999999999949,16.264999999999986,66.60000000000021,0.8369424234887681
90,5.199999999999939,16.369999999999987,66.60000000000021,0.835270211411272
91,4.149999999999949,10.51499999999997,66.60000000000021,0.8336013404157353
92,4.149999999999949,4.389999999999946,66.60000000000021,0.8319358038266718
93,4.149999999999949,4.389999999999946,66.60000000000021,0.8302735949819326
94,64.95000000000014,10.469999999999967,66.60000000000021,0.8286147072326806
95,4.599999999999945,10.514999999999967,66.60000000000021,0.8269591339433623
96,7.599999999999916,10.814999999999964,66.60000000000021,0.8253068684916823
97,6.999999999999922,11.05499999999996,66.60000000000021,0.8236579042685769
98,4.599999999999945,11.05499999999996,66.60000000000021,0.8220122346781865
99,4.149999999999949,11.05499999999996,66.60000000000021,0.8203698531378311
100,4.149999999999949,10.949999999999962,66.60000000000021,0.8187307530779818
101,4.149999999999949,10.949999999999962,66.60000000000021,0.8170949279422366
102,4.149999999999949,10.949999999999962,66.60000000000021,0.8154623711872927
103,68.1000000000002,17.344999999999988,68.1000000000002,0.8138330762829207
104,4.599999999999945,11.309999999999965,68.1000000000002,0.8122070367119391
105,5.199999999999939,11.369999999999965,68.1000000000002,0.8105842459701871
106,4.149999999999949,11.024999999999968,68.1000000000002,0.8089646975664998
107,6.3999999999999275,10.96499999999997,68.1000000000002,0.8073483850226815
108,126.35000000000053,23.14000000000003,126.35000000000053,0.8057353018734796
109,4.149999999999949,23.14000000000003,126.35000000000053,0.8041254416665596
110,4.149999999999949,23.14000000000003,126.35000000000053,0.8025187979624785
111,4.149999999999949,23.14000000000003,126.35000000000053,0.8009153643346592
112,4.149999999999949,23.14000000000003,126.35000000000053,0.7993151343693651
113,4.599999999999945,16.790000000000003,126.35000000000053,0.7977181016656743
114,64.65000000000006,22.795000000000016,126.35000000000053,0.7961242598354538
115,4.149999999999949,22.690000000000015,126.35000000000053,0.794533602503334
116,4.149999999999949,22.690000000000015,126.35000000000053,0.7929461233066837
117,4.599999999999945,22.51000000000002,126.35000000000053,0.7913618158955839
118,6.999999999999922,10.574999999999957,126.35000000000053,0.7897806739328027
119,5.199999999999939,10.679999999999955,126.35000000000053,0.7882026910937704
120,4.149999999999949,10.679999999999955,126.35000000000053,0.7866278610665535
121,4.149999999999949,10.679999999999955,126.35000000000053,0.7850561775518295
122,4.149999999999949,10.679999999999955,126.35000000000053,0.7834876342628625
123,4.599999999999945,10.679999999999955,126.35000000000053,0.7819222249254772
124,4.149999999999949,4.629999999999944,126.35000000000053,0.7803599432780343
125,66.90000000000015,10.904999999999964,126.35000000000053,0.7788007830714049
126,4.149999999999949,10.904999999999964,126.35000000000053,0.7772447380689461
127,4.599999999999945,10.904999999999964,126.35000000000053,0.775691802046476
128,4.149999999999949,10.619999999999967,126.35000000000053,0.7741419687922484
129,4.149999999999949,10.514999999999969,126.35000000000053,0.772595232106928
130,6.3999999999999275,10.739999999999966,126.35000000000053,0.7710515858035663
131,4.149999999999949,10.739999999999966,126.35000000000053,0.7695110237075758
132,4.149999999999949,10.739999999999966,126.35000000000053,0.7679735396567061
133,4.149999999999949,10.694999999999967,126.35000000000053,0.7664391275010192
134,4.149999999999949,10.694999999999967,126.35000000000053,0.764907781102864
135,4.149999999999949,4.419999999999947,126.35000000000053,0.7633794943368531
136,61.350000000000094,10.139999999999961,126.35000000000053,0.7618542610898376
137,5.799999999999933,10.259999999999959,126.35000000000053,0.7603320752608821
138,4.149999999999949,10.259999999999959,126.35000000000053,0.7588129307612413
139,4.149999999999949,10.259999999999959,126.35000000000053,0.7572968215143355
140,4.599999999999945,10.079999999999961,126.35000000000053,0.7557837414557255
141,4.149999999999949,10.079999999999961,126.35000000000053,0.754273684533089
142,68.1000000000002,16.474999999999987,126.35000000000053,0.7527666447061963
143,4.149999999999949,16.474999999999987,126.35000000000053,0.751262615946886
144,4.149999999999949,16.474999999999987,126.35000000000053,0.7497615922390413
145,4.599999999999945,16.519999999999985,126.35000000000053,0.7482635675785653
146,6.999999999999922,11.084999999999969,126.35000000000053,0.7467685359733571
147,5.799999999999933,11.084999999999969,126.35000000000053,0.7452764914432887
148,4.149999999999949,11.084999999999969,126.35000000000053,0.7437874280201796
149,4.149999999999949,11.084999999999969,126.35000000000053,0.7423013397477743
150,4.149999999999949,11.039999999999969,126.35000000000053,0.7408182206817179
151,4.599999999999945,11.084999999999969,126.35000000000053,0.7393380648895319
152,4.149999999999949,4.6899999999999435,126.35000000000053,0.7378608664505911
153,6.999999999999922,4.974999999999941,126.35000000000053,0.7363866194561001
154,4.149999999999949,4.974999999999941,126.35000000000053,0.7349153180090687
155,4.149999999999949,4.929999999999941,126.35000000000053,0.7334469562242892
156,4.149999999999949,4.6449999999999445,126.35000000000053,0.7319815282283126
157,4.599999999999945,4.524999999999945,126.35000000000053,0.7305190281594249
158,65.55000000000014,10.664999999999964,126.35000000000053,0.7290594501676237
159,64.65000000000006,16.714999999999975,126.35000000000053,0.7276027884145955
160,6.999999999999922,16.99999999999997,126.35000000000053,0.7261490370736909
161,4.149999999999949,16.954999999999973,126.35000000000053,0.7246981903299029
162,4.149999999999949,16.954999999999973,126.35000000000053,0.7232502423798424
163,4.599999999999945,16.714999999999975,126.35000000000053,0.7218051874317158
164,5.199999999999939,16.819999999999975,126.35000000000053,0.7203630197053014
165,4.599999999999945,16.864999999999974,126.35000000000053,0.7189237334319262
166,5.199999999999939,16.969999999999974,126.35000000000053,0.7174873228544433
167,4.599999999999945,16.969999999999974,126.35000000000053,0.7160537822272085
168,4.149999999999949,10.829999999999954,126.35000000000053,0.7146231058160573
169,4.149999999999949,4.7799999999999425,126.35000000000053,0.7131952878982822
170,4.149999999999949,4.494999999999946,126.35000000000053,0.7117703227626097
171,4.599999999999945,4.539999999999945,126.35000000000053,0.7103482047091773
172,4.599999999999945,4.584999999999945,126.35000000000053,0.7089289280495108
173,64.80000000000011,10.604999999999961,126.35000000000053,0.7075124871065017
174,4.149999999999949,10.499999999999963,126.35000000000053,0.7060988762143844
175,4.149999999999949,10.454999999999963,126.35000000000053,0.7046880897187134
176,4.149999999999949,10.349999999999962,126.35000000000053,0.7032801219763409
177,4.149999999999949,10.304999999999964,126.35000000000053,0.701874967355394
178,239.10000000000048,33.80000000000002,239.10000000000048,0.7004726202352524
179,4.149999999999949,33.80000000000002,239.10000000000048,0.6990730750065257
180,6.999999999999922,34.085000000000015,239.10000000000048,0.697676326071031
181,4.149999999999949,34.04000000000001,239.10000000000048,0.696282367841771
182,4.149999999999949,33.99500000000002,239.10000000000048,0.6948911947429106
183,4.149999999999949,27.93,239.10000000000048,0.6935028012097558
184,4.149999999999949,27.93,239.10000000000048,0.6921171816887304
185,4.149999999999949,27.93,239.10000000000048,0.6907343306373547
186,4.149999999999949,27.93,239.10000000000048,0.6893542425242224
187,4.149999999999949,27.93,239.10000000000048,0.6879769118289795
188,6.3999999999999275,4.659999999999944,239.10000000000048,0.686602333042301
189,4.149999999999949,4.659999999999944,239.10000000000048,0.6852305006658703
190,5.799999999999933,4.539999999999945,239.10000000000048,0.6838614092123558
191,4.149999999999949,4.539999999999945,239.10000000000048,0.6824950532053901
192,5.199999999999939,4.6449999999999445,239.10000000000048,0.6811314271795471
193,4.599999999999945,4.6899999999999435,239.10000000000048,0.679770525680321
194,4.149999999999949,4.6899999999999435,239.10000000000048,0.678412343264104
195,4.149999999999949,4.6899999999999435,239.10000000000048,0.6770568744981647
196,5.799999999999933,4.854999999999942,239.10000000000048,0.675704113960626
197,4.149999999999949,4.854999999999942,239.10000000000048,0.6743540562404442
198,4.149999999999949,4.629999999999944,239.10000000000048,0.6730066959373864
199,4.149999999999949,4.629999999999944,239.10000000000048,0.6716620276620098
200,4.599999999999945,4.509999999999946,239.10000000000048,0.6703200460356393
201,4.149999999999949,4.509999999999946,239.10000000000048,0.6689807456903467
202,4.149999999999949,4.404999999999946,239.10000000000048,0.6676441212689289
203,5.799999999999933,4.524999999999945,239.10000000000048,0.6663101674248864
204,64.9500000000002,10.60499999999997,239.10000000000048,0.6649788788224019
205,4.149999999999949,10.60499999999997,239.10000000000048,0.6636502501363194
206,4.149999999999949,10.439999999999973,239.10000000000048,0.6623242760521223
207,5.799999999999933,10.60499999999997,239.10000000000048,0.6610009512659125
208,64.3500000000001,16.624999999999986,239.10000000000048,0.659680270484389
209,4.599999999999945,16.669999999999984,239.10000000000048,0.6583622284248272
210,4.149999999999949,16.624999999999986,239.10000000000048,0.6570468198150567
211,5.199999999999939,16.729999999999983,239.10000000000048,0.6557340393934418
212,4.599999999999945,16.774999999999984,239.10000000000048,0.6544238819088586
213,4.149999999999949,16.609999999999985,239.10000000000048,0.6531163421206756
214,4.149999999999949,10.52999999999996,239.10000000000048,0.651811414798732
215,4.149999999999949,10.52999999999996,239.10000000000048,0.6505090947233165
216,4.149999999999949,10.52999999999996,239.10000000000048,0.6492093766851474
217,4.599999999999945,10.409999999999961,239.10000000000048,0.6479122554853506
218,4.149999999999949,4.389999999999946,239.10000000000048,0.6466177259354396
219,4.149999999999949,4.344999999999947,239.10000000000048,0.6453257828572946
220,4.599999999999945,4.389999999999946,239.10000000000048,0.6440364210831414
221,5.199999999999939,4.389999999999946,239.10000000000048,0.6427496354555312
222,6.3999999999999275,4.569999999999945,239.10000000000048,0.6414654208273198
223,4.599999999999945,4.614999999999944,239.10000000000048,0.6401837720616471
224,65.7000000000001,10.769999999999959,239.10000000000048,0.6389046840319162
225,4.149999999999949,10.769999999999959,239.10000000000048,0.6376281516217733
226,4.149999999999949,10.769999999999959,239.10000000000048,0.6363541697250871
227,4.599999999999945,10.769999999999959,239.10000000000048,0.6350827332459281
228,6.999999999999922,11.054999999999957,239.10000000000048,0.633813837098549
229,4.149999999999949,11.054999999999957,239.10000000000048,0.6325474762073634
230,5.799999999999933,11.174999999999956,239.10000000000048,0.631283645506926
231,4.149999999999949,11.069999999999956,239.10000000000048,0.6300223399419123
232,4.149999999999949,10.84499999999996,239.10000000000048,0.6287635544670984
233,4.149999999999949,10.79999999999996,239.10000000000048,0.6275072840473407
234,4.149999999999949,4.6449999999999445,239.10000000000048,0.6262535236575559
235,4.149999999999949,4.6449999999999445,239.10000000000048,0.6250022682827008
236,4.149999999999949,4.6449999999999445,239.10000000000048,0.6237535129177522
237,4.149999999999949,4.599999999999945,239.10000000000048,0.6225072525676868
238,4.149999999999949,4.314999999999947,239.10000000000048,0.6212634822474618
239,4.149999999999949,4.314999999999947,239.10000000000048,0.620022196981994
240,4.599999999999945,4.194999999999949,239.10000000000048,0.6187833918061408
241,4.149999999999949,4.194999999999949,239.10000000000048,0.61754706176468
242,4.149999999999949,4.194999999999949,239.10000000000048,0.6163132019122897
243,4.149999999999949,4.194999999999949,239.10000000000048,0.6150818073135287
244,5.199999999999939,4.299999999999947,239.10000000000048,0.6138528730428171
245,7.599999999999916,4.6449999999999445,239.10000000000048,0.6126263941844161
246,5.199999999999939,4.749999999999943,239.10000000000048,0.6114023658324087
247,4.149999999999949,4.749999999999943,239.10000000000048,0.6101807830906798
248,4.149999999999949,4.749999999999943,239.10000000000048,0.6089616410728969
249,5.199999999999939,4.854999999999942,239.10000000000048,0.6077449349024902
250,4.149999999999949,4.809999999999943,239.10000000000048,0.6065306597126334
251,4.149999999999949,4.809999999999943,239.10000000000048,0.6053188106462243
252,4.149999999999949,4.809999999999943,239.10000000000048,0.6041093828558647
253,4.149999999999949,4.809999999999943,239.10000000000048,0.6029023715038421
254,4.149999999999949,4.704999999999943,239.10000000000048,0.6016977717621094
255,5.199999999999939,4.464999999999946,239.10000000000048,0.6004955788122659
256,4.149999999999949,4.359999999999947,239.10000000000048,0.5992957878455384
257,4.149999999999949,4.359999999999947,239.10000000000048,0.5980983940627613
258,4.599999999999945,4.404999999999946,239.10000000000048,0.596903392674358
259,4.149999999999949,4.299999999999947,239.10000000000048,0.5957107789003212
260,4.149999999999949,4.299999999999947,239.10000000000048,0.5945205479701944
261,4.149999999999949,4.299999999999947,239.10000000000048,0.593332695123052
262,4.149999999999949,4.299999999999947,239.10000000000048,0.5921472156074813
263,4.149999999999949,4.299999999999947,239.10000000000048,0.5909641046815626
264,4.149999999999949,4.299999999999947,239.10000000000048,0.5897833576128504
265,4.149999999999949,4.194999999999949,239.10000000000048,0.5886049696783552
266,5.199999999999939,4.299999999999947,239.10000000000048,0.5874289361645234
267,4.599999999999945,4.344999999999947,239.10000000000048,0.5862552523672196
268,4.149999999999949,4.299999999999947,239.10000000000048,0.5850839135917069
269,4.149999999999949,4.299999999999947,239.10000000000048,0.5839149151526287
270,4.149999999999949,4.299999999999947,239.10000000000048,0.5827482523739896
271,6.999999999999922,4.584999999999945,239.10000000000048,0.5815839205891371
272,6.999999999999922,4.869999999999942,239.10000000000048,0.5804219151407424
273,4.149999999999949,4.869999999999942,239.10000000000048,0.579262231380782
274,4.149999999999949,4.869999999999942,239.10000000000048,0.5781048646705196
275,4.599999999999945,4.914999999999941,239.10000000000048,0.5769498103804866
276,4.149999999999949,4.809999999999943,239.10000000000048,0.5757970638904645
277,4.599999999999945,4.809999999999943,239.10000000000048,0.5746466205894657
278,4.149999999999949,4.809999999999943,239.10000000000048,0.5734984758757153
279,4.149999999999949,4.809999999999943,239.10000000000048,0.5723526251566332
280,4.149999999999949,4.809999999999943,239.10000000000048,0.5712090638488149
281,4.149999999999949,4.524999999999945,239.10000000000048,0.5700677873780134
282,6.3999999999999275,4.464999999999946,239.10000000000048,0.5689287911791218
283,65.10000000000008,10.55999999999996,239.10000000000048,0.5677920706961533
284,6.999999999999922,10.844999999999956,239.10000000000048,0.5666576213822246
285,4.149999999999949,10.799999999999958,239.10000000000048,0.5655254386995371
286,240.00000000000028,34.38499999999999,240.00000000000028,0.5643955181193584
287,4.149999999999949,34.33999999999999,240.00000000000028,0.5632678551220047
288,4.149999999999949,34.33999999999999,240.00000000000028,0.5621424451968224
289,4.599999999999945,34.38499999999999,240.00000000000028,0.5610192838421706
290,4.149999999999949,34.38499999999999,240.00000000000028,0.559898366565402
291,4.599999999999945,34.42999999999999,240.00000000000028,0.5587796888828463
292,4.149999999999949,34.20499999999999,240.00000000000028,0.5576632463197913
293,5.799999999999933,28.274999999999977,240.00000000000028,0.5565490344104649
294,4.149999999999949,27.98999999999998,240.00000000000028,0.5554370486980182
295,6.999999999999922,28.274999999999977,240.00000000000028,0.5543272847345071
296,4.149999999999949,4.6899999999999435,240.00000000000028,0.5532197380808739
297,4.149999999999949,4.6899999999999435,240.00000000000028,0.5521144043069306
298,4.149999999999949,4.6899999999999435,240.00000000000028,0.5510112789913407
299,62.40000000000008,10.469999999999956,240.00000000000028,0.5499103577216016
300,124.10000000000042,22.465000000000003,240.00000000000028,0.5488116360940265
301,5.199999999999939,22.525000000000002,240.00000000000028,0.5477151097137275
302,4.599999999999945,22.570000000000004,240.00000000000028,0.5466207741945976
303,5.799999999999933,22.570000000000004,240.00000000000028,0.5455286251592933
304,4.149999999999949,22.570000000000004,240.00000000000028,0.5444386582392171
305,4.149999999999949,22.285000000000004,240.00000000000028,0.5433508690744998
306,4.149999999999949,22.285000000000004,240.00000000000028,0.5422652533139832
307,4.149999999999949,22.285000000000004,240.00000000000028,0.5411818066152029
308,4.149999999999949,22.285000000000004,240.00000000000028,0.5401005246443706
309,7.599999999999916,16.80499999999999,240.00000000000028,0.539021403076357
310,4.149999999999949,4.809999999999943,240.00000000000028,0.5379444375946745
311,4.149999999999949,4.704999999999943,240.00000000000028,0.5368696238914595
312,6.999999999999922,4.944999999999942,240.00000000000028,0.535796957667456
313,65.25000000000009,10.889999999999956,240.00000000000028,0.5347264346319975
314,4.149999999999949,10.889999999999956,240.00000000000028,0.5336580505029906
315,64.65000000000006,16.93999999999997,240.00000000000028,0.5325918010068972
316,7.599999999999916,17.284999999999965,240.00000000000028,0.5315276818787179
317,6.999999999999922,17.56999999999996,240.00000000000028,0.5304656888619749
318,4.599999999999945,17.61499999999996,240.00000000000028,0.5294058177086945
319,4.149999999999949,17.269999999999964,240.00000000000028,0.528348064179391
320,63.75000000000007,23.22999999999998,240.00000000000028,0.5272924240430485
321,6.999999999999922,23.514999999999976,240.00000000000028,0.5262388930771054
322,4.149999999999949,23.22999999999998,240.00000000000028,0.5251874670674361
323,4.599999999999945,17.164999999999964,240.00000000000028,0.5241381418083354
324,65.5500000000002,23.304999999999986,240.00000000000028,0.5230909131025008
325,4.149999999999949,17.254999999999974,240.00000000000028,0.522045776761016
326,66.30000000000013,23.124999999999996,240.00000000000028,0.5210027286033344
327,65.85000000000022,29.010000000000026,240.00000000000028,0.5199617644572618
328,4.149999999999949,28.965000000000025,240.00000000000028,0.5189228801589404
329,4.149999999999949,28.965000000000025,240.00000000000028,0.5178860715528314
330,4.149999999999949,23.005000000000017,240.00000000000028,0.5168513344916992
331,64.50000000000011,28.755000000000035,240.00000000000028,0.5158186648365941
332,4.149999999999949,28.755000000000035,240.00000000000028,0.5147880584568362
333,4.149999999999949,28.710000000000036,240.00000000000028,0.5137595112299983
334,6.999999999999922,22.855000000000008,240.00000000000028,0.5127330190418905
335,4.149999999999949,22.855000000000008,240.00000000000028,0.5117085777865424
336,4.149999999999949,16.63999999999999,240.00000000000028,0.5106861833661879
337,4.149999999999949,10.469999999999962,240.00000000000028,0.5096658316912476
338,4.149999999999949,10.469999999999962,240.00000000000028,0.5086475186803137
339,5.799999999999933,10.63499999999996,240.00000000000028,0.5076312402601327
340,6.999999999999922,10.919999999999959,240.00000000000028,0.5066169923655895
341,4.149999999999949,4.884999999999942,240.00000000000028,0.5056047709396915
342,4.599999999999945,4.929999999999941,240.00000000000028,0.5045945719335512
343,4.149999999999949,4.929999999999941,240.00000000000028,0.5035863913063714
344,6.999999999999922,4.929999999999941,240.00000000000028,0.5025802250254284
345,4.149999999999949,4.929999999999941,240.00000000000028,0.5015760690660556
346,4.149999999999949,4.929999999999941,240.00000000000028,0.5005739194116278
347,121.70000000000041,16.684999999999988,240.00000000000028,0.499573772053545
348,4.149999999999949,16.684999999999988,240.00000000000028,0.49857562299121655
349,4.599999999999945,16.56499999999999,240.00000000000028,0.49757946823204485
350,121.40000000000043,28.00500000000004,240.00000000000028,0.4965853037914095
351,4.149999999999949,28.00500000000004,240.00000000000028,0.49559312569265146
352,4.149999999999949,27.960000000000043,240.00000000000028,0.494602929967057
353,4.599999999999945,28.00500000000004,240.00000000000028,0.4936147126538418
354,4.149999999999949,27.720000000000045,240.00000000000028,0.49262846980013547
355,5.199999999999939,27.82500000000004,240.00000000000028,0.4916441974609651
356,4.149999999999949,27.82500000000004,240.00000000000028,0.4906618916992401
357,4.149999999999949,16.069999999999997,240.00000000000028,0.4896815485857362
358,4.149999999999949,16.069999999999997,240.00000000000028,0.4887031641990795
359,4.149999999999949,16.024999999999995,240.00000000000028,0.4877267346257312
360,4.149999999999949,4.299999999999947,240.00000000000028,0.4867522559599717
361,4.149999999999949,4.299999999999947,240.00000000000028,0.485779724303885
362,4.149999999999949,4.299999999999947,240.00000000000028,0.48480913576734325
363,5.799999999999933,4.419999999999947,240.00000000000028,0.483840486467991
364,4.149999999999949,4.419999999999947,240.00000000000028,0.48287377253122976
365,4.149999999999949,4.314999999999947,240.00000000000028,0.48190899009020244
366,4.149999999999949,4.314999999999947,240.00000000000028,0.480946135285778
367,4.149999999999949,4.314999999999947,240.00000000000028,0.479985204266536
368,4.149999999999949,4.314999999999947,240.00000000000028,0.4790261931887511
369,4.149999999999949,4.314999999999947,240.00000000000028,0.4780690982163776
370,4.149999999999949,4.314999999999947,240.00000000000028,0.4771139155210344
371,4.149999999999949,4.314999999999947,240.00000000000028,0.4761606412819894
372,4.149999999999949,4.314999999999947,240.00000000000028,0.47520927168614446
373,4.149999999999949,4.149999999999949,240.00000000000028,0.4742598029280199
374,4.149999999999949,4.149999999999949,240.00000000000028,0.4733122312097393
375,4.149999999999949,4.149999999999949,240.00000000000028,0.4723665527410147
376,6.3999999999999275,4.374999999999947,240.00000000000028,0.4714227637391309
377,4.149999999999949,4.374999999999947,240.00000000000028,0.47048086042893056
378,4.599999999999945,4.419999999999947,240.00000000000028,0.46954083904279925
379,6.3999999999999275,4.6449999999999445,240.00000000000028,0.46860269582065023
380,415.6499999999969,45.79499999999964,415.6499999999969,0.46766642700990924
381,4.149999999999949,45.79499999999964,415.6499999999969,0.46673202886549986
382,5.799999999999933,45.95999999999964,415.6499999999969,0.46579949764982825
383,4.149999999999949,45.95999999999964,415.6499999999969,0.46486882963276827
384,4.149999999999949,45.95999999999964,415.6499999999969,0.4639400210916467
385,4.149999999999949,45.95999999999964,415.6499999999969,0.46301306831122807
386,4.599999999999945,45.779999999999646,415.6499999999969,0.4620879675837
387,4.599999999999945,45.82499999999964,415.6499999999969,0.4611647152086584
388,4.149999999999949,45.779999999999646,415.6499999999969,0.46024330749309256
389,5.799999999999933,45.719999999999644,415.6499999999969,0.45932374075137034
390,6.999999999999922,4.854999999999942,415.6499999999969,0.4584060113052235
391,5.199999999999939,4.959999999999941,415.6499999999969,0.45749011548373314
392,6.999999999999922,5.07999999999994,415.6499999999969,0.4565760496233147
393,61.80000000000014,10.84499999999996,415.6499999999969,0.4556638100677035
394,61.80000000000008,16.609999999999975,415.6499999999969,0.45475339316794017
395,5.799999999999933,16.77499999999997,415.6499999999969,0.45384479528235583
396,4.149999999999949,16.729999999999972,415.6499999999969,0.4529380127765577
397,5.199999999999939,16.78999999999997,415.6499999999969,0.45203304202341466
398,4.149999999999949,16.78999999999997,415.6499999999969,0.45112987940304233
399,60.7500000000001,22.28499999999999,415.6499999999969,0.45022852130278923
